Date,nickName,text,Content_Type,views,likes,shares,comments,Like_Rate (%),Share_Rate (%),Comment_Rate (%),Video_Length,hashtag1,country,Positive_Keywords,Negative_Keywords,videoUrl
2025-04-10,Cristiano Vintage,When Ishowspeed met Ronaldo 🐐😄 #cristianoronaldo #ronaldo #ishowspeed #ishowspeedclipz #georginarodriguez #cristiano #cr7 #foryoupage #georginagio #Love #cristianojr #goviral #ronaldofans #fyp #cristianoronaldojr #suiiiiiiiiiiii,Other,21400000,1200000,48800,21900,5.6000000000000005,0.2,0.1,Long (1-5m),cristianoronaldo,,1.0,0.0,https://www.tiktok.com/@cristianovintage/video/7491704035016281366
2025-03-26,_BaBaYaGa_,This Aura🥶🥶🥶 #fyppppppppppppppppppppppp #foryou #goal #ishowspeed #speed #football #edit ,Gaming/Sports,733200,26800,572,955,3.6999999999999997,0.1,0.1,Medium (15-60s),fyppppppppppppppppppppppp,,0.0,0.0,https://www.tiktok.com/@babayaga.298/video/7485988167099616518
2025-05-29,Ishowspeedtwinnn,Like bro I just too much like my dad that’s all 😭😭😭 #onthisday #fypシ #viral #streaming #kaicenat #ishowspeed #lookalike #twin #dopplerganger ,Other,2000000,169300,42600,3570,8.5,2.1,0.2,Short (<15s),onthisday,,0.0,0.0,https://www.tiktok.com/@coiicoyy/video/7509850232759373099
2025-05-26,MAX🌐,Ishowspeed Genes💀#fyp #dontletthisflop #viral #xyzbca #streameruniversity #kaicenat ,Other,4600000,757900,24400,3079,16.5,0.5,0.1,Medium (15-60s),fyp,,0.0,0.0,https://www.tiktok.com/@maxzis.pk/video/7508851424676039966
2025-03-12,jelo,speeds celebration made up for it 💀 @IShowSpeed {#fyp #xyzcba #ishowspeed #speed #speededit #ishowspeededit #sidemen #sidemencharitymatch #sidemencharitymatch2025 #backflip },Other,1200000,127100,2540,933,10.6,0.2,0.1,Medium (15-60s),,,0.0,0.0,https://www.tiktok.com/@jelos.edits/video/7480933711903526152
2024-08-16,NFL,bro is too fast 💨 #ishowspeed #fanatics #fanaticsfest #nfl ,Other,13100000,553700,5890,1846,4.2,0.0,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@nfl/video/7403856790951054622
2025-05-27,MENDAS GAMING,iShowSpeed Gets Jamal On A Diet But This Happened 😂⚡ || #cynatriceditx #4k #viral #ishowspeed #viral #trending #jamal #foryoupage #pleaseunfreezmyaccunt🙏🏻 ,Other,2800000,319400,5454,600,11.4,0.2,0.0,Medium (15-60s),cynatriceditx,,0.0,0.0,https://www.tiktok.com/@yusrasminiworld1/video/7509241520118041887
2024-09-01,YTPH WOLF,iShowSpeed VS Cute Dog 🐶 #ishowspeedyt #ishowspeed #ishowspeededit #ishowspeedfunnyclips #ishowspeedclipz #funny#reels #viral #viraltiktok #viralvideo #funnyreels #puppies #perritos,Meme/Comedy,9169,177,41,11,1.9,0.4,0.1,Medium (15-60s),ishowspeedyt,,0.0,0.0,https://www.tiktok.com/@ytphwolf/video/7409457721293982981
2025-05-31,seny,#CapCut speed meets Fabrizio #championsleaguefinal #alphonsodaviesishowspeed #championsleague #speedalphonsodavies #psgvsintermilan #ishowspeeduclfinal #ishowspeedfabrizio ,Other,304300,26200,1509,128,8.6,0.5,0.0,Short (<15s),capcut,,0.0,0.0,https://www.tiktok.com/@senyedit68/video/7510698182565842206
2022-02-17,whycarti3z,#IShowSpeed #whycarti3z #fyp #on #fyp,Other,7600000,405800,6891,6462,5.3,0.1,0.1,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@whycarti3z/video/7065749373132508418
2025-05-23,Kick Clipper,IShowSpeed and FIFA president unveil the new FIFA world cup trophy 🤯 #ishowspeed #fyp ,Gaming/Sports,10600000,946300,102100,4654,8.9,1.0,0.0,Long (1-5m),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7507720620218551574
2024-09-16,𝘃𝗲𝘅𝟳,IShowSpeed in Vietnam🇻🇳🔥#ishowspeed #vietnam #gumball3000 #xuhuong #viral #fyp #foryou ,Other,3200000,310900,6409,5513,9.700000000000001,0.2,0.2,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@vex7_04/video/7415138588377091346
2025-05-30,IShowSpeed,IShowSpeed Gets Kicked Out For Lifting The REAL UCL Trophy 🏆 😡 #fyp #foryoupage #foryou #viral #trending #ishowspeed #speed #ucl #uefa ,Other,2200000,113600,2099,908,5.2,0.1,0.0,Long (1-5m),fyp,,0.0,0.0,https://www.tiktok.com/@speedclipshq/video/7510289247660821782
2025-03-21,successful_kaicenat,IShowSpeed Top 5 Funniest Moments #kai #kaicenat #IShowSpeed #ishowspeedclipz #funniest #funnymoment #fyp #viral_video #foruyou #ranking #moments #clips #ishowspeedfunnyclips #kaicenatclips #,Meme/Comedy,295300,20900,6948,145,7.1,2.4,0.0,Medium (15-60s),kai,,0.0,0.0,https://www.tiktok.com/@successful_kaicenat/video/7484237362193566998
2025-06-01,Sewyyy Gang,IShowspeed reacts 5 Goals PSG #ishowspeedclipz #ishowspeed #championsleague #psg #ronaldo #fyp ,Gaming/Sports,72400,5497,112,62,7.6,0.2,0.1,Long (1-5m),ishowspeedclipz,,0.0,0.0,https://www.tiktok.com/@sewyyy.gangg/video/7510808142935035158
2024-08-24,jfrd,old speed must be proud of his future #ishowspeed #jamal #og #nostalgia #fyp ,Other,2900000,253600,5109,575,8.7,0.2,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@jofrdd/video/7406659133568601365
2022-08-15,Lotus Cars,why did bro get so angry 😂 #lotus #emira #ishowspeed #justdance #meme #funny #comedy #caredit #twitchclips #dualipa,Meme/Comedy,11400000,1400000,14200,5819,12.3,0.1,0.1,Short (<15s),lotus,,0.0,1.0,https://www.tiktok.com/@lotuscars/video/7132129920146279686
2025-06-02,A.hty,Ishowspeed😂😭 #entertainment #viral #xyzbca #ishowspeed #backflip #ucl #championsleague,Other,434,13,0,0,3.0,0.0,0.0,Medium (15-60s),entertainment,,0.0,0.0,https://www.tiktok.com/@a.hty7/video/7511222423937731862
2023-05-12,adił,Speed packed himself 😳🥶 #ishowspeed #speed #tomatoma #portugal #ohio #fifamobile #tots #totsfifa23 #gym #manchesterunited #fyp #fypage #fyp? #fypdongggggggg #fypdoesntwork #edit,Gaming/Sports,12500000,608800,9681,2765,4.9,0.1,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@adil.iqh/video/7232302792252165378
2024-09-18,deyinnn,SiiuuUuUUU @IShowSpeed 😙 #speed #ishowspeed ,Other,12900000,602500,5515,1976,4.7,0.0,0.0,Short (<15s),,,0.0,0.0,https://www.tiktok.com/@adelina.agraisha/video/7416019875447065862
2025-06-01,scubaruba,Speed meets PSG👀 #IShowSpeed #Speed #PSG #UCLFinal #ChampionsLeague #MessiLegacy #Mbappe #PSGFamily #SpeedMoments #UCLVibes \#FootballTikTok #SoccerTok #SpeedFan #UCL2025 #ParisSaintGermain #SpeedAtTheGame #UCLNight #ForYou #FYP #ViralFootball \#SpeedFunny #SpeedClips #PSGEdits #SpeedReaction #FootballHype #TikTokFootball #SpeedXPSG #desiredoue #doue #vitinha,Gaming/Sports,151400,9614,520,39,6.4,0.3,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@scubaruba/video/7511036891429424406
2023-03-21,IShowSpeed Clips🎥,my first tiktok👋 || wil post content of the best streamer itw #fyp #viral #viralvideo #youtube #speed #ishowspeed #ishowspeedrage #ishowspeedclips #ishowspeedlive #stream #funny #blowthisup #foryou #trending #speedyt #ishowspeedfunnyclips ,Meme/Comedy,9100000,358900,9028,3162,3.9,0.1,0.0,Medium (15-60s),fyp,,1.0,0.0,https://www.tiktok.com/@ishow.sewy/video/7213099992297262342
2025-02-11,🌀,Let it out!! 🗣️🔥🙏🏾#fyp #kaicenat #ishowspeed @Kai Cenat ,Other,17500,483,256,15,2.8000000000000003,1.5,0.1,Short (<15s),fyp,,0.0,0.0,https://www.tiktok.com/@rapid.__/video/7470112146735615274
2025-05-31,Kick Clipper,IShowSpeed and Alphonso Davies react to 2nd goal of PSG against Inter Milan 🤯 #ishowspeed #fyp ,Gaming/Sports,5500000,497800,3945,2220,9.1,0.1,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7510692479025384726
2025-06-02,lshow_010,"iShowSpeed's Revenge... ⚡😈 #fyp, #viral, #foryoupage, #football, #speed, #ishowspeedclipz, #ishowspeedrage, #ishowspeedlive, #ishowspeedclips, #ishowspeedyt  #ishowspeed #fyp #ishowspeedclipz #viral #ishowspeedlive #speed #ishowspeedrage #foryoupage #ishowspeed #football  #ishowspeed #foryou #ronaldo #trending #edit #ishowspeedclips #fifa #ksi #ishowspeedfunnyclips #xyzcba",Gaming/Sports,89,8,1,0,9.0,1.0999999999999999,0.0,Medium (15-60s),,,0.0,0.0,https://www.tiktok.com/@wcelebrity_updates/video/7511192508903329042
2025-05-31,ThTom,From IShowSpeed to IShowSlow!? #ishowspeed #race #edit #foryou ,Other,2400000,190900,1644,584,8.0,0.1,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@thtom.7/video/7510644979786648854
2025-06-01,Kun4i,IShowSpeeed 🔥 tgk in profile  #ishowspeed #speedup #basketball #7 #ronaldo #ishowspeedclipz #speededit #ishowspeededit #vs #subscribe ##idol #editor #cool #круто #vibe #edit #on #fyp,Other,593,29,0,6,4.9,0.0,1.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kun_4i/video/7511045372702166328
2022-06-28,ابراهيم,ما توقعتها منك يبو سبيد 💔💔 #سبيد #ishowspeed #fyp #foryou #ضحك #ميسي #كريستيانو #speed,Other,1600000,99300,3856,3135,6.2,0.2,0.2,Medium (15-60s),سبيد,,0.0,0.0,https://www.tiktok.com/@ibraytti/video/7114418514932288770
2025-05-31,LIVE CLIPS,bro done understand a thing 😭🤣🤣// @IShowSpeed //#fyp #ishowspeed #ishowspeedclipz #streamclips #blowup #virał #uclfinal #UK #uk ,Other,280,21,2,0,7.5,0.7000000000000001,0.0,Medium (15-60s),,,0.0,0.0,https://www.tiktok.com/@liveclips380/video/7510730935998893334
2025-05-28,Pbclipz,Speed reacts to Jamal’s streamer university edit #ishowspeed #fyp #fypシ #foryou ,Reaction,1100000,136600,2091,701,12.4,0.2,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@pb_clipz/video/7509557751891266862
2025-05-30,IshowTheClips,@IShowSpeed  fart 2x Lmfao😭😭#foryoupage❤️❤️ #ishowspeed #ishowspeedclipz #fyp ,Other,11000,244,42,4,2.1999999999999997,0.4,0.0,Medium (15-60s),,,0.0,0.0,https://www.tiktok.com/@ishowtheclips07/video/7510243789290671362
2025-02-09,ESPN,#iShowSpeed at the Fanatics Super Bowl party! #harrypotter ,Other,19000000,1200000,8471,6895,6.3,0.0,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@espn/video/7469433168471362847
2025-05-30,Sundy,Ishowspeed that farts without doing it on purpose 😂😂 #ishowspeedclipz #ishowspeed #usa_tiktok #shorts #viralvideos ,Other,10700,190,66,7,1.7999999999999998,0.6,0.1,Medium (15-60s),ishowspeedclipz,,0.0,0.0,https://www.tiktok.com/@speedclips56/video/7510244975129398550
2025-05-30,atomclipz,IShowSpeed REVEALS the list of countries he will be touring for Europe PART 2 👀😳 #speed #ishowspeed #ishowspeedclips @IShowSpeed ,Other,1200000,73800,25500,2226,6.2,2.1,0.2,Medium (15-60s),speed,,0.0,0.0,https://www.tiktok.com/@atomclipz/video/7510267156538461447
2025-05-30,soccerriot,Speed ​​holds the ULC trophy for the first time #ishowspeedclipz #championsleague #speed ,Other,6304,161,81,7,2.6,1.3,0.1,Medium (15-60s),ishowspeedclipz,2921044.0,0.0,0.0,https://www.tiktok.com/@soccerriot/video/7510288927324982550
2025-05-30,Kick Clipper,IShowSpeed learned that eating a doner kebab before football was a bad idea 😭 #ishowspeed #fyp ,Gaming/Sports,5300000,204700,28500,712,3.9,0.5,0.0,Medium (15-60s),ishowspeed,,0.0,1.0,https://www.tiktok.com/@kickclipper_/video/7510243377225469206
2025-05-30,Sports Media,Ishowspeed plays in the legends match and shows improvement. #speed #legends #icons #charity #soccer #stream #youtube ,Gaming/Sports,68000,1166,19,23,1.7000000000000002,0.0,0.0,Medium (15-60s),speed,,0.0,0.0,https://www.tiktok.com/@sports.media.001/video/7510257614647823646
2025-05-30,Kick Clipper,IShowSpeed wasn’t ready for the football legends level 😭⚽ #ishowspeed #fyp ,Gaming/Sports,1700000,179400,7597,435,10.6,0.4,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7510259709857844502
2025-05-30,IShowSpeed,IShowSpeed Reunites With Albanian Prime Minister After 1 Year 🇦🇱 #fyp #foryoupage #foryou #viral #trending #ishowspeed #speed #albania ,Other,132200,7346,2696,78,5.6000000000000005,2.0,0.1,Long (1-5m),fyp,,0.0,0.0,https://www.tiktok.com/@speedclipshq/video/7510264740187360534
2025-05-30,ViralClipperrr,That’s worth more than him😭😭 #fypシ゚viral #ishowspeed #speed #streamer #ucl #soccer ,Gaming/Sports,1666,21,2,1,1.3,0.1,0.1,Short (<15s),fypシ゚viral,,0.0,0.0,https://www.tiktok.com/@viralclipperrr69/video/7510288624613641502
2025-05-30,BenDover1736382,#speed#ishowspeed#funny#viral#fyp#tiktok,Meme/Comedy,881,9,0,0,1.0,0.0,0.0,Medium (15-60s),speed,,0.0,0.0,https://www.tiktok.com/@chunkyraddish35/video/7510076529037085983
2025-05-31,Kick Clipper,Khabib Nurmagomedov challenged IShowSpeed to a fight after the UCL Final 😳 #ishowspeed #fyp ,Other,586100,37400,2206,129,6.4,0.4,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7510734942490496279
2025-05-20,𝗔𝗟𝗣𝗘𝗥𝗧𝗢⁎,Ishowspeed turn 💀 . ... . #trending #hoodmrbeast #ishowspeed #edit #viraledit #bestedit #mrbeasttrend #mrbeasthood #tiktok #hoodronaldo ,Other,500700,8499,247,96,1.7000000000000002,0.0,0.0,Medium (15-60s),trending,,1.0,0.0,https://www.tiktok.com/@alp3rt0/video/7506626947326283030
2025-03-29,yt: SpeedZone,Speed Was Very Confusing After This Word…💀🇨🇳#ishowspeed ,Other,12200000,893700,133700,4904,7.3,1.0999999999999999,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@yt.speedzone/video/7487026247994821910
2025-03-31,Minnie2024,#warmlywelcome #welcometochina #speed #youtubers #friendship #american #ishowspeed #ishowspeedlive #peopleareawesome ,Other,153300,9347,25,125,6.1,0.0,0.1,Medium (15-60s),warmlywelcome,,0.0,0.0,https://www.tiktok.com/@minnie202469/video/7488031884602117398
2025-03-31,iShope-SPEED,super idol #ishowspeededit #foryoupage❤️❤️ #fyp #ishowspeedinchina ,Other,16300000,1200000,96700,12600,7.3999999999999995,0.6,0.1,Medium (15-60s),ishowspeededit,,0.0,0.0,https://www.tiktok.com/@shophere37/video/7488111620011461910
2024-05-06,bluntreacts,Flight just be believing anything😭😭#flightreacts #flight #ishow #ishowspeedclipz #ishowmeat🍖 #flighttakesbreakmidvideo #photosynthesis ,Reaction,1400000,165800,23600,874,11.799999999999999,1.7000000000000002,0.1,Medium (15-60s),flightreacts,,0.0,0.0,https://www.tiktok.com/@bluntreacts/video/7365955412492930346
2025-04-07,Waooo,DARREN WATKINS JR #xh #ishowspeed #viral #tiktokviral ,Other,485300,23400,480,295,4.8,0.1,0.1,Short (<15s),xh,,0.0,0.0,https://www.tiktok.com/@tin.hc.tr.thy.v.b/video/7490639712844123400
2025-04-05,Streamclipper,Ishowspeed didn’t realize who he just met in China 😱🤯#viral #ishowspeed ,Other,2700000,169000,590,526,6.3,0.0,0.0,Short (<15s),viral,,0.0,0.0,https://www.tiktok.com/@streamerclipperrr/video/7489738893059837226
2025-01-09,Agen Naga Hitam,Emot🗿 . . #MLBBM6 #MLBBM6TorchRelay #GreaterThanEver #ishowspeed #yourdudh #reaction #masukberanda ,Reaction,3000000,200800,7999,1599,6.7,0.3,0.1,Medium (15-60s),mlbbm6,,1.0,0.0,https://www.tiktok.com/@agennagahitam/video/7457891830055668998
2024-09-09,JasxnTxxmmy,Ishowspeed is eating Pat Thai in Thailand.⚽️ #ishowspeed  #fyp  #fypシ  #ishowspeedclipz  #viral  #viralvideo  #ดันขึ้นฟีดที  #ไวรัล  #ประเทศไทย  #ไทย  #viraltiktok ,Other,2000000,130300,2853,340,6.5,0.1,0.0,Short (<15s),ishowspeed,1605651.0,0.0,0.0,https://www.tiktok.com/@t24mmy/video/7412590646407548178
2025-04-10,bre_nduh,How ishowspeed got me#fyp #dance #viral ,Other,863700,29100,1923,285,3.4000000000000004,0.2,0.0,Short (<15s),fyp,6252001.0,0.0,0.0,https://www.tiktok.com/@bre_nduh/video/7491523892616514846
2025-05-30,seny,Speed lifting the ucl trophy #ishowspeed #championsleaguetrophy #munich2025 #ucl ,Other,390800,27000,2834,1114,6.9,0.7000000000000001,0.3,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@senyedit68/video/7510287219077205279
2025-05-28,trendslicer,Ishowspeed losing his cool after finding out united lost today 😂#ishowspeed #viralvideo #sports #rival #ishowspeedlive #fyp #ishowspeedclipz #clippers #manutd ,Other,45800,475,44,27,1.0,0.1,0.1,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@trendslicer5/video/7509543932490059054
2025-06-01,ADOBE🏴‍☠️,speed and khabib #ishowspeedclipz #khabib #edit #dagestan #ishowspeedlive #ufc #mma #brainrot #fyppppppppppppppppppppppp,Other,38100,1382,228,17,3.5999999999999996,0.6,0.0,Medium (15-60s),ishowspeedclipz,,0.0,0.0,https://www.tiktok.com/@adobepirate/video/7510810648352148758
2025-05-31,vrcetti,Speed to Man United- HERE WE GO#ishowspeed #fyp #fabrizioromano ,Other,36500,1244,60,18,3.4000000000000004,0.2,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@vrcetti/video/7510698671252540694
2023-06-13,•Prince Ous ➰🍓,@IShowSpeed  met me 🤪🤣 . . . #ishowspeed #speed #ishowspeedclipz #ishowspeedrage #ishowspeeddog #ishowspeedlive #istanbul #uclfinal ,Rage Content,4900000,587800,58700,2187,12.0,1.2,0.0,Medium (15-60s),,,0.0,0.0,https://www.tiktok.com/@prince_ous/video/7244082865376382213
2025-05-28,Sundy,Speed CRASHES OUT reacting to Man United’s loss against ASEAN All-Stars today 😭😭 #ishowspeedclipz #ishowspeed #usa_tiktok #shorts #viralvideos #manchesterunited ,Reaction,1200000,56200,3622,1096,4.7,0.3,0.1,Long (1-5m),ishowspeedclipz,,0.0,0.0,https://www.tiktok.com/@speedclips56/video/7509544400251309334
2024-05-13,IShowSpeed,#ishowspeed #kissoflife @kissoflife_official,Other,83300000,7100000,294800,78000,8.5,0.4,0.1,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@ishowspeed/video/7368530242387840298
2025-05-31,TheStreamingPlug,Ishowspeed gets emotional after his song gets played at the UCL final #ishowspeed,Other,1300000,120100,1123,206,9.2,0.1,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@thestreamingplug5/video/7510684565506297144
2025-05-31,SPEEDSHOR7,Bro Will Become FLASH⚡🤯#ishowspeed #viral #edit #ad #content ,Other,304800,34000,1704,65,11.200000000000001,0.6,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@speedshor7/video/7510740849836231978
2025-01-23,Kick Clipper,IShowSpeed could not believe what was happening in Chile 😭💔 #ishowspeed #fyp ,Other,2200000,140600,3547,1507,6.4,0.2,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7463186202208914721
2025-04-04,BY JAM💎,Speed doesn’t realize what family he just met😳❤️‍🩹 #Speed #ishowspeed #fyp #foryoupage #speedclips #ishowspeedclips ,Other,5000000,278300,1903,923,5.6000000000000005,0.0,0.0,Short (<15s),speed,,0.0,0.0,https://www.tiktok.com/@clipsbyjam/video/7489334381631507758
2025-03-28,Kick Clipper,IShowSpeed realized being a Monk in China is not that easy 😭❤️‍🩹 #ishowspeed ,Other,1100000,78900,1964,395,7.199999999999999,0.2,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7486738835393514774
2025-05-08,Deagzzzshorts,We made the right person famous #ishowspeedclipz #speed #fan ,Other,1600000,107000,2043,478,6.7,0.1,0.0,Medium (15-60s),ishowspeedclipz,,0.0,0.0,https://www.tiktok.com/@deagzzzsh0rts/video/7502108338784570646
2025-05-11,Kick Clipper,Sketch artist couldn't draw IShowSpeed like this 😭💔 #ishowspeed,Other,1500000,49400,1825,100,3.3000000000000003,0.1,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7503288346739772694
2025-04-07,WES LEY,#ishowspeed #ishowspeedclipz #ishowspeedlive #foryoupage #fyp #foryou ,Other,1400000,162000,20200,1269,11.600000000000001,1.4000000000000001,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@unkwonk00/video/7490535401925397777
2025-05-26,IShowLiu,"W David, He's A Real One 💎💎 #ishowspeed #fan #wholesome #edit ",Other,6100000,549200,4123,2023,9.0,0.1,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@ishowliu_/video/7508886042578095382
2025-05-05,BY JAM💎,Speed doesn’t realize who’s wife he just met😳😭 #Ishowspeed #speed #fyp #foryou #foryoupage #viral #ishowspeedclips ishowspeed speed ksi #ksi #jj #sidemen #uk ,Other,6000000,104800,439,490,1.7000000000000002,0.0,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@clipsbyjam/video/7501060251727252779
2025-03-28,KING,The way iShowSpeed started  YELLING at the most powerful  Chinese monk in the world  😭😩 #ishowspeed #monk #china ,Other,1500000,66800,9457,688,4.5,0.6,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@theclipstudiox/video/7486735218930421034
2024-09-10,W_SPEED_GANG,POV: The moment when Speed realized that she is a boy #ishowspeed #speed #ishowspeedclipz #fy ,Other,501200,9084,352,37,1.7999999999999998,0.1,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@w_speed_gang/video/7413098712190160160
2025-04-02,IShowSpeedStreamShorts,iShowSpeed proves he is the best irl streamer fr 🤯🇨🇳 #speed #ishowspeed #ishowspeedlive #fyp #china #amp #chinese #CapCut ,Other,2400000,308700,6764,2008,12.9,0.3,0.1,Medium (15-60s),speed,,1.0,0.0,https://www.tiktok.com/@ishowspeedstreamshorts/video/7488710896450096406
2025-03-01,Kick Clipper,IShowSpeed shocked everyone after revealing his school photo on stream 😭 #ishowspeed #fyp ,Other,1100000,70800,17300,463,6.4,1.6,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7476890472980630806
2025-06-01,deechatchai,🇹🇭💯 #ishowspeed @ishowspeed  #viral @deechatchai @deechatchai @deechatchai ,Other,222300,12300,665,107,5.5,0.3,0.0,Medium (15-60s),ishowspeed,1605651.0,0.0,0.0,https://www.tiktok.com/@deechatchai/video/7510953015961275656
2025-05-31,🥥Kakos🥥,WTF?😭#ishowspeed#speed#Wtf#viral,Other,760,45,0,0,5.8999999999999995,0.0,0.0,Short (<15s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kakoznxho22_/video/7510497330873879830
2025-05-31,shipz_clips,IShowSpeed triggers a GRANDPA after forcing himself in 😮 #ishowspeed #speed #ucl #uclfinal ,Other,685,12,0,1,1.7999999999999998,0.0,0.1,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@shipz_clips/video/7510718229229112594
2025-01-18,Kick Clipper,IShowSpeed was scared to go on the ride with his tour guide in Panama 💔 #ishowspeed #fyp ,Other,430700,7723,289,58,1.7999999999999998,0.1,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@kickclipper_/video/7461317274184551713
2025-05-31,ishowdailyvidsofficial,#IShowSpeed #ishowspeedclipz #speed #fyp #final ,Other,832900,37000,2765,309,4.3999999999999995,0.3,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@ishowdailyvidsofficial/video/7510732586008907010
2025-05-30,Streamclipper,Speed says he’s bringing uncle to America soon but say the visa is taking longer then expected 😨👀😩#fypシ #ishowspeed #speed ,Other,77700,2898,22,12,3.6999999999999997,0.0,0.0,Medium (15-60s),fypシ,,0.0,0.0,https://www.tiktok.com/@streamerclipperrr/video/7510235601434692907
2025-05-31,seny,Ishowspeed meets Marcelo at the UCL final 2025 #ishowspeed #marcelo #uclfinal #psg #edit #ishowspeedclipz ,Other,288500,24300,138,103,8.4,0.0,0.0,Medium (15-60s),ishowspeed,,0.0,0.0,https://www.tiktok.com/@senyedit68/video/7510728085659012382
2025-03-26,KR,A lovely chinese lady and Speed(IShowSpeed) sang a song on the Great Wall and posted the video on Chinese social media.😂😂😂,Other,1100000,58700,23900,735,5.3,2.1999999999999997,0.1,Medium (15-60s),,,2.0,0.0,https://www.tiktok.com/@kr.c24/video/7486104690279746818
2025-05-30,SJ,Karvaharva😂😂😂😂#ucl #fyp #ishowspeed #kvara ,Other,417000,31500,7998,543,7.6,1.9,0.1,Medium (15-60s),ucl,,0.0,0.0,https://www.tiktok.com/@07unknown26/video/7510290317476728071
2025-05-31,𝗛𝗖𝗛𝗘𝗜𝗞𝗙𝗨𝗧🇸🇳💫,Ligue des champions speed et paris 🔥💫#footballtiktok #foreyoupage #viralvideos #ishowspeedclipz #championsleague #paris #inter ,Gaming/Sports,1600,178,4,1,11.1,0.2,0.1,Medium (15-60s),footballtiktok,,0.0,0.0,https://www.tiktok.com/@hcheikfut/video/7510396330536078614
2025-05-30,clippedishowspeed,#ishowspeedclipz #ishowspeedlive #ishowspeedclips #ishowspeedrage #ucl #fyp ,Rage Content,1195,41,0,1,3.4000000000000004,0.0,0.1,Short (<15s),ishowspeedclipz,,0.0,0.0,https://www.tiktok.com/@clippedishowspeed/video/7510311781835738390
2025-05-31,Streamclipper,Speed has officially switched teams after inter Milan got EMBARRASSED by PSG 4-0 champion league😳👀#fyp #ishowspeed #championsleague ,Other,69300,1085,15,8,1.6,0.0,0.0,Short (<15s),fyp,,0.0,0.0,https://www.tiktok.com/@streamerclipperrr/video/7510713399530065194
2024-01-13,Rango Jalex,POV: You Disappoint IShowSpeed… @Alec Lang helped make this Animation.,Other,10700000,527800,6486,5276,4.9,0.1,0.0,Medium (15-60s),,,0.0,0.0,https://www.tiktok.com/@rangojalex/video/7323706181967449387
2025-05-30,ViralYTvids,@IShowSpeed almost didn’t recognise Man Utd legend Van der Sar 🤣😱 #ishowspeed #ishowspeedclipz #micahrichards #ballerleague #championsleague #skysports #legends #manutd #manchesterunited #vandersar #foryou #fyp ,Other,2200000,145600,2436,474,6.6000000000000005,0.1,0.0,Short (<15s),,,0.0,0.0,https://www.tiktok.com/@viralytvids2/video/7510232909484231958
2025-05-31,IshowTheClips,Speed fw with his song played at the UCL ceremony 🥶🔥#ishowspeed #fyp ,Other,93300,2447,98,24,2.6,0.1,0.0,Long (1-5m),ishowspeed,,0.0,0.0,https://www.tiktok.com/@ishowtheclips07/video/7510686823115558167
